yugao-uzuki-anbu-cat.jpg	https://files.catbox.moe/t6ea4n.jpeg	Yūgao Uzuki (ANBU — Cat)
torune-aburame-root-agent.jpg	https://files.catbox.moe/0papwk.jpeg	Torune Aburame (Root Agent)
fu-yamanaka-root-agent.jpg	https://files.catbox.moe/zz7q2g.jpeg	Fū Yamanaka (Root Agent)
shin-sais-brother-root.jpg	https://files.catbox.moe/p2h5zt.jpeg	Shin (Sai's Brother — Root)
gaara-genin-one-tail-jinchuriki.jpg	https://files.catbox.moe/ilrxhc.jpeg	Gaara (Genin — One-Tail Jinchūriki)
gaara-partial-shukaku-form.jpg	https://files.catbox.moe/abxclr.jpeg	Gaara (Partial Shukaku Form)
gaara-kazekage.jpg	https://files.catbox.moe/yp847x.jpeg	Gaara (Kazekage)
gaara-allied-commander.jpg	https://files.catbox.moe/wge8xv.jpeg	Gaara (Allied Commander)
gaara-adult.jpg	https://files.catbox.moe/wz36fu.jpeg	Gaara (Adult)
temari-genin.jpg	https://files.catbox.moe/b5ucbb.jpeg	Temari (Genin)
temari-shippuden.jpg	https://files.catbox.moe/sde6jp.jpeg	Temari (Shippuden)
temari-adult-nara-temari.jpg	https://files.catbox.moe/uk9hr4.jpeg	Temari (Adult — Nara Temari)
kankuro-genin.jpg	https://files.catbox.moe/c442zk.jpeg	Kankurō (Genin)
kankuro-shippuden.jpg	https://files.catbox.moe/4few6c.jpeg	Kankurō (Shippuden)
kankuro-adult.jpg	https://files.catbox.moe/xbs2jh.jpeg	Kankurō (Adult)
baki-jonin-sensei.jpg	https://files.catbox.moe/k7xgbw.jpeg	Baki (Jōnin Sensei)
chiyo-elder.jpg	https://files.catbox.moe/fnh4az.jpeg	Chiyo (Elder)
sasori-child-red-sand.jpg	https://files.catbox.moe/14oih4.jpeg	Sasori (Child — Red Sand)
rasa-fourth-kazekage.jpg	https://files.catbox.moe/8z11cw.jpeg	Rasa (Fourth Kazekage)
third-kazekage.jpg	https://files.catbox.moe/2i7cka.jpeg	Third Kazekage (Third Kazekage)
shinki-genin.jpg	https://files.catbox.moe/ut2c7x.jpeg	Shinki (Genin)
zabuza-momochi-demon-of-the-mist.jpg	https://files.catbox.moe/0kkhqm.jpeg	Zabuza Momochi (Demon of the Mist)
zabuza-momochi-edo-tensei.jpg	https://files.catbox.moe/hdghss.jpeg	Zabuza Momochi (Edo Tensei)
haku-ice-mirror-user.jpg	https://files.catbox.moe/afl592.jpeg	Haku (Ice Mirror User)
haku-edo-tensei.jpg	https://files.catbox.moe/ga9z9h.jpeg	Haku (Edo Tensei)
